Date,Open,High,Low,Close,Volume
11/26/2019,373.66,374.77,371.36,373.51,"28,66,703"
11/27/2019,369.96,371.83,366.8,368,"41,52,213"
11/29/2019,367.5,368.3,366.18,366.18,"13,90,949"
12-02-2019,367.08,367.38,355.16,355.18,"48,04,645"
12-03-2019,352.09,355.56,347.61,352.08,"47,68,261"
12-04-2019,354.7,355.29,348.82,348.84,"30,16,326"
12-05-2019,350.22,350.42,345.59,345.68,"46,93,835"
12-06-2019,347.74,354.4,347.11,354.09,"28,56,593"
12-09-2019,352.67,353.6,349.57,351.21,"28,93,651"
12-10-2019,350.15,351.4,347.45,347.9,"29,23,209"
12-11-2019,342.1,350.03,338.5,350,"73,75,582"
12-12-2019,348.25,351.07,341,346.29,"59,81,408"
12/13/2019,346.3,349.31,341.1,341.67,"43,49,596"
12/16/2019,328.53,336.23,326.43,327,"1,65,25,619"
12/17/2019,322.06,330.95,320.61,327,"1,35,33,830"
12/18/2019,328.72,335.25,328.14,330.68,"70,32,362"
12/19/2019,332.9,334.81,330.98,333.5,"54,97,043"
12/20/2019,334.62,335.5,328,328,"94,93,539"
12/23/2019,336.75,340.59,334.2,337.55,"95,39,569"
12/24/2019,339.51,339.75,332.62,333,"41,20,051"
12/26/2019,332.7,333.36,329.3,329.92,"46,01,222"
12/27/2019,330.2,333.65,329.17,330.14,"41,28,140"
12/30/2019,330.5,330.63,325.71,326.4,"45,28,004"
12/31/2019,325.41,326.57,323.32,325.76,"49,65,226"
01-02-2020,328.55,333.35,327.7,333.32,"45,48,221"
01-03-2020,330.63,334.89,330.3,332.76,"38,78,374"
01-06-2020,329.3,334.86,327.88,333.74,"53,57,973"
01-07-2020,334.26,344.19,330.71,337.28,"99,42,277"
01-08-2020,332.4,334.03,329.6,331.37,"82,46,250"
01-09-2020,334.95,341.73,332.05,336.34,"81,83,707"
01-10-2020,335.56,337.7,329.45,329.92,"71,70,124"
01/13/2020,332.4,334.1,330.08,330.22,"56,55,345"
01/14/2020,330.76,335.35,328.28,332.35,"69,52,018"
01/15/2020,332.35,333.11,329.69,329.8,"45,78,332"
01/16/2020,331.05,332.87,329.31,332,"40,24,079"
01/17/2020,332.39,332.5,323,324.15,"1,10,61,720"
01/21/2020,322.6,326.6,305.75,313.37,"1,93,17,990"
01/22/2020,309.82,312.84,302.72,309,"1,87,92,600"
01/23/2020,308.5,318.17,307.7,317.79,"97,02,076"
01/24/2020,322,326.2,312.51,323.05,"1,77,98,199"
01/27/2020,316.21,321.26,314.58,316.6,"74,68,146"
01/28/2020,318.05,319.36,314,316.56,"55,02,155"
01/29/2020,324.35,327.18,319.14,322.02,"1,24,58,420"
01/30/2020,320.5,325.35,317.64,323.3,"60,21,977"
01/31/2020,321.75,321.93,316.99,318.27,"49,99,608"
02-03-2020,318.75,320.74,314.88,316,"48,47,667"
02-04-2020,318.28,319.48,315.03,317.94,"37,79,766"
02-05-2020,320.5,329.68,319.23,329.55,"60,71,783"
02-06-2020,330.91,343.44,325.66,341.43,"1,28,45,460"
02-07-2020,340.37,340.74,335.69,336.75,"53,37,796"
02-10-2020,337.22,345.94,336.32,344.67,"58,76,407"
02-11-2020,347.64,348.07,342.1,344.42,"53,11,518"
02-12-2020,346.42,349.95,345.85,347.45,"44,21,510"
02/13/2020,344.32,347.89,342.63,342.82,"37,83,073"
02/14/2020,342.3,344.5,338,340.49,"41,99,751"
02/18/2020,338.77,339.99,336.1,338.88,"29,08,141"
02/19/2020,338.12,341.47,335.86,338.3,"49,35,730"
02/20/2020,338.29,341.24,335.39,336.28,"28,07,518"
02/21/2020,334.05,334.66,330.23,330.38,"37,09,888"
02/24/2020,320,321.74,316.33,317.9,"60,73,231"
02/25/2020,318.26,320.64,303.63,304.14,"80,52,504"
02/26/2020,307,315.22,304.06,305.59,"69,96,558"
02/27/2020,300.37,301,284.29,287.76,"1,09,82,360"
02/28/2020,278.07,282.86,269.6,275.11,"1,53,75,140"
03-02-2020,279.54,291.71,274.29,289.27,"1,10,12,270"
03-03-2020,292,297.44,278.08,280.62,"74,99,341"
03-04-2020,284.55,285.91,277.01,283.12,"69,86,113"
03-05-2020,275.79,276.31,259.65,260.37,"1,46,69,060"
03-06-2020,253.7,264.29,249.8,262.33,"1,28,61,830"
03-09-2020,238,241.48,224.37,227.17,"1,15,85,500"
03-10-2020,237,237.83,215,231.01,"1,30,59,630"
03-11-2020,222.99,226.99,187,189.08,"2,85,71,910"
03-12-2020,160.53,189.85,154.81,154.84,"3,17,34,391"
03/13/2020,174.97,178.28,161.38,170.2,"2,11,68,471"
03/16/2020,149.42,151,128.76,129.61,"2,68,44,391"
03/17/2020,132.51,134.96,101.25,124.14,"5,44,92,219"
03/18/2020,99.86,107.85,89,101.89,"6,19,43,230"
03/19/2020,98.8,103.57,90.35,97.71,"4,02,10,594"
03/20/2020,99.85,107,94.28,95.01,"4,13,70,711"
03/23/2020,98.75,114.49,93.56,105.62,"4,61,40,129"
03/24/2020,123.68,127.96,116.13,127.68,"4,36,83,121"
03/25/2020,154.9,174.77,141,158.73,"7,78,25,914"
03/26/2020,172.29,186.48,167.18,180.55,"6,35,04,047"
03/27/2020,172,172.92,155.54,162,"4,78,80,168"
03/30/2020,153.81,153.81,140.68,152.28,"5,10,52,461"
03/31/2020,155,160.64,149,149.14,"2,99,54,051"
04-01-2020,138.91,144.38,130,130.7,"4,18,99,754"
04-02-2020,128.51,136.68,120.02,123.27,"4,23,72,379"
04-03-2020,125,131.29,122.5,124.52,"3,73,47,391"
04-06-2020,133.7,149.69,129.21,148.77,"4,95,70,900"
04-07-2020,162,164.8,140.26,141.58,"5,66,99,070"
04-08-2020,147.51,154,144.55,146.87,"4,13,50,992"
04-09-2020,154.71,157.98,150.09,151.84,"3,80,49,551"
04/13/2020,155.5,156,146.26,147.33,"2,60,34,100"
04/14/2020,150.51,152.4,140,141,"3,39,70,449"
04/15/2020,139,148.69,132.9,145.98,"3,92,97,633"
04/16/2020,141.46,143.24,134,134.24,"4,13,64,809"
04/17/2020,149.41,154,145,154,"5,23,89,406"
04/20/2020,147.21,151.63,142.5,143.61,"3,49,83,832"
04/21/2020,139.01,141.9,135.45,136.33,"2,70,43,789"
04/22/2020,140.42,140.82,134.52,134.97,"2,28,42,631"
04/23/2020,136.5,142.38,136.05,137.74,"2,59,36,400"
04/24/2020,137,137.57,128.33,128.98,"3,59,47,672"
04/27/2020,129.97,131.2,123.83,128.68,"3,45,62,992"
04/28/2020,133.88,137.2,127.74,131.3,"3,78,06,922"
04/29/2020,138.08,147.18,135.25,139,"6,04,54,406"
04/30/2020,137.67,144.65,132.31,141.02,"3,78,76,641"
05-01-2020,143.23,143.71,132.84,133.37,"3,66,13,113"
05-04-2020,127.12,131.5,124.35,131.46,"3,07,08,930"
05-05-2020,132.88,133.8,125,125.4,"3,06,20,971"
05-06-2020,125.8,126.86,121.37,121.86,"2,96,27,740"
05-07-2020,122.81,130.71,122.36,128.65,"2,95,25,039"
05-08-2020,132.57,135.55,131.56,133.44,"2,27,39,740"
05-11-2020,130.92,131,127.95,128.91,"2,00,55,449"
05-12-2020,129.72,133.12,125.2,125.22,"2,25,78,971"
05/13/2020,125,125.07,119.33,121.5,"2,60,02,000"
05/14/2020,118.98,122.61,113.89,122.52,"3,74,99,199"
05/18/2020,126.18,136.2,125.8,135.44,"4,38,91,480"
05/19/2020,137,137.04,130.28,130.44,"3,23,73,039"
05/20/2020,133.27,135.45,131.31,133.32,"2,18,35,490"
05/21/2020,137,144.24,136.15,139,"4,82,63,859"
05/22/2020,141.01,141.08,135.78,137.53,"2,10,98,830"
05/26/2020,145.21,145.91,142.61,144.73,"3,03,38,250"
05/27/2020,149.14,149.65,141.24,149.52,"3,27,99,949"
05/28/2020,156.1,156.7,149.05,149.82,"3,48,49,879"
05/29/2020,145.3,152,142.94,145.85,"3,39,05,078"
06-01-2020,145.45,153.55,144.55,151.39,"2,72,39,000"
06-02-2020,154,155.85,151.81,153.31,"2,47,80,510"
06-03-2020,157.1,173.78,155.49,173.16,"6,64,86,430"
06-04-2020,181.28,188.6,177.4,184.3,"6,71,55,586"
06-05-2020,205,218.79,197.36,205.43,"9,98,46,047"
06-08-2020,222.94,234.2,218.93,230.5,"8,09,02,750"
06-09-2020,222.14,227,213.08,216.74,"6,66,88,656"
06-10-2020,211.17,213.03,197.4,203.41,"9,03,84,852"
06-11-2020,179.35,192.18,166.01,170,"10,32,12,797"
06-12-2020,187.15,191.3,176.26,189.51,"8,95,50,062"
06/15/2020,177.18,193.23,175.89,190.94,"7,86,12,898"
06/16/2020,207.15,208.3,192.6,197.77,"7,64,96,875"
06/17/2020,194.52,196.43,191.25,192.54,"5,30,85,359"
06/18/2020,188.24,198.03,187.2,192.29,"6,08,49,848"
06/19/2020,197.9,197.96,184.57,187.02,"6,72,62,078"
06/22/2020,184.56,188.7,181.9,188.52,"5,39,01,488"
06/23/2020,189.3,190.12,183.55,187.88,"5,02,81,301"
06/24/2020,183.61,185.2,176.07,176.69,"5,65,34,832"
06/25/2020,169.87,177.5,169.59,174.88,"5,73,35,719"
06/26/2020,173.42,173.85,167.6,170.01,"5,06,44,434"
06/29/2020,181,194.5,176.27,194.49,"7,84,99,938"
06/30/2020,188.02,188.49,180.38,183.3,"6,54,93,078"
07-01-2020,185.88,190.61,180.04,180.32,"4,90,36,754"
07-02-2020,185.58,187.79,180.43,180.81,"4,17,92,301"
07-06-2020,184.52,189.36,181.6,187.91,"4,94,71,672"
07-07-2020,185.07,185.07,178.65,178.88,"3,71,05,281"
07-08-2020,179.05,181.58,175.51,180.08,"3,81,16,199"
07-09-2020,179.67,180.75,172.81,173.28,"3,35,14,461"
07-10-2020,171.7,179.33,169.75,178.44,"4,09,55,566"
07/13/2020,180.2,183.25,174.36,175.65,"4,33,64,680"
07/14/2020,177,181.3,173.41,179.96,"3,92,56,207"
07/15/2020,185.54,189.53,181.25,187.94,"4,80,44,832"
07/16/2020,184.32,184.59,177.34,178.7,"3,50,50,020"
07/17/2020,178.41,181.1,175.55,175.66,"2,62,14,980"
07/20/2020,175.13,176.57,171.62,174.42,"2,52,94,301"
07/21/2020,178.43,182.65,176.75,178.63,"4,07,74,512"
07/22/2020,176.43,182.95,175.39,179.79,"2,97,90,311"
07/23/2020,178,182.5,175.42,176.45,"2,95,87,221"
07/24/2020,175.68,181.1,173.6,173.76,"2,85,48,039"
07/27/2020,173.19,174.14,169,170.21,"3,02,43,770"
07/28/2020,168.5,173.74,168.23,170.84,"2,53,49,141"
07/29/2020,172.9,173.01,162.25,166.01,"5,17,09,633"
07/30/2020,162.88,164.55,160.64,161.95,"2,91,40,020"
07/31/2020,161.55,163.4,156.26,158,"3,02,86,699"
08-03-2020,156.51,163.58,153.41,162.27,"3,85,20,488"
08-04-2020,164.63,167.4,163.01,165.07,"3,08,53,449"
08-05-2020,167.6,174.98,166.4,174.28,"4,65,50,969"
