Date,Open,High,Low,Close,Volume
03-12-2019,132.31,133.43,131.68,132.08,"39,54,653"
03/13/2019,131.86,133.08,131.67,132.35,"31,73,179"
03/14/2019,132.3,132.71,131.87,132.57,"27,38,790"
03/15/2019,133.12,134.04,132.99,133.18,"71,53,687"
03/18/2019,133.56,134.07,132.5,133.92,"32,68,510"
03/19/2019,134.64,135.35,133.72,134.19,"34,82,336"
03/20/2019,134.23,134.39,132.75,133.34,"36,49,455"
03/21/2019,132.86,135.75,132.65,135.1,"36,05,420"
03/22/2019,134.65,135.1,132.67,133.2,"38,77,616"
03/25/2019,132.83,133.64,132.15,132.94,"28,39,766"
03/26/2019,133.66,134.7,133.17,133.93,"25,53,708"
03/27/2019,134.11,134.19,132.19,133,"30,98,233"
03/28/2019,133.64,134.14,132.86,133.65,"26,63,884"
03/29/2019,134.2,134.89,133.87,134.77,"31,01,454"
04-01-2019,135.17,136.98,135.17,136.88,"39,84,250"
04-02-2019,136.92,137.5,136.21,136.59,"24,04,920"
04-03-2019,137.21,137.75,136.6,137.19,"26,81,645"
04-04-2019,137.18,137.68,136.15,136.38,"27,71,462"
04-05-2019,136.87,137.07,136.07,136.86,"27,31,985"
04-08-2019,136.61,136.99,136.46,136.96,"21,18,228"
04-09-2019,136.26,136.54,135.48,135.74,"30,38,460"
04-10-2019,135.82,137.06,135.61,136.61,"26,78,310"
04-11-2019,137.35,137.65,136.62,137.33,"29,41,985"
04-12-2019,137.79,137.96,137.26,137.88,"28,98,899"
04/15/2019,137.93,137.98,136.85,137.45,"36,03,158"
04/16/2019,137.93,138.87,137.56,138.63,"63,01,671"
04/17/2019,131.21,135.61,130.15,132.87,"1,25,25,690"
04/18/2019,132.77,134.19,132.48,134.04,"49,60,015"
04/22/2019,133.17,134.26,132.27,132.66,"44,94,333"
04/23/2019,132.91,134.6,132.71,134.14,"44,62,240"
04/24/2019,134.3,134.97,133.51,133.68,"27,74,867"
04/25/2019,133.44,133.48,131.54,132.41,"29,10,113"
04/26/2019,133.09,133.62,132.59,133.19,"23,19,834"
04/29/2019,132.91,133.37,132.59,132.82,"29,58,333"
04/30/2019,132.87,134.14,132.46,133.98,"46,38,828"
05-01-2019,134.25,135.45,133.89,134.26,"30,53,683"
05-02-2019,134.2,134.95,133.16,133.33,"35,41,352"
05-03-2019,133.44,134.68,133.37,133.96,"25,80,034"
05-06-2019,132.1,134.38,131.72,134.09,"27,93,655"
05-07-2019,132.91,133.25,130.08,131.47,"47,26,771"
05-08-2019,131.59,132.48,130.98,131.81,"38,18,909"
05-09-2019,128.84,129.51,127.07,129.27,"41,92,942"
05-10-2019,128.83,129.66,126.48,129.25,"39,77,686"
05/13/2019,127.3,127.58,125.09,125.53,"49,58,021"
05/14/2019,125.91,128.3,125.78,127.33,"32,80,374"
05/15/2019,126.65,128.56,126.44,128.37,"25,51,009"
05/16/2019,128.7,130.01,128.6,129.79,"30,17,472"
05/17/2019,128.64,129.34,127.93,128.3,"26,19,135"
05/20/2019,127.54,129.36,126.97,129.06,"32,64,649"
05/21/2019,130.02,130.91,129.7,130.33,"25,03,504"
05/22/2019,129.9,130.62,129.63,130.24,"18,49,821"
05/23/2019,129.07,129.07,124.59,126.45,"53,43,437"
05/24/2019,127.54,128.23,125.69,126.35,"25,96,121"
05/28/2019,126.21,126.69,124.43,124.61,"49,09,121"
05/29/2019,124.17,124.44,122.57,123.88,"36,78,978"
05/30/2019,123.92,124.14,123.15,123.76,"27,41,880"
05/31/2019,122.68,122.68,121.16,121.3,"35,39,343"
06-03-2019,121.4,122.8,121.36,122.52,"42,67,080"
06-04-2019,123.75,126.79,123.3,126.74,"39,13,535"
06-05-2019,127.4,127.62,124.62,125.59,"31,61,584"
06-06-2019,126.26,126.7,125.03,126.29,"22,98,248"
06-07-2019,126.53,128.68,126.28,127.33,"25,53,398"
06-10-2019,128.35,129.28,127.91,128.7,"29,11,327"
06-11-2019,129.25,130.34,128.99,129.85,"34,07,345"
06-12-2019,129.48,129.84,128.38,128.82,"22,54,741"
06/13/2019,129.07,130.16,129.03,129.67,"29,55,419"
06/14/2019,129.37,129.79,128.4,129.09,"21,93,367"
06/17/2019,129.32,129.93,128.66,128.9,"21,94,129"
06/18/2019,129.14,131.04,129.14,130.27,"29,14,698"
06/19/2019,130.31,132.16,130.13,130.93,"23,82,520"
06/20/2019,132.7,133.28,132,132.62,"30,71,017"
06/21/2019,132.23,133.28,132.19,132.96,"52,88,759"
06/24/2019,132.96,133.87,132.82,133.1,"21,86,137"
06/25/2019,133.21,133.29,131.94,132.16,"28,01,251"
06/26/2019,132.64,133.42,132.2,132.31,"22,84,567"
06/27/2019,132.5,133.05,131.76,132.31,"21,49,824"
06/28/2019,132.36,132.9,131.66,131.72,"61,54,039"
07-01-2019,133.34,135.15,133.04,133.61,"33,87,184"
07-02-2019,133.48,134.13,133.22,133.93,"24,10,092"
07-03-2019,134.41,135.46,134.13,135.19,"19,30,361"
07-05-2019,134.55,135.15,133.64,135.04,"21,35,085"
07-08-2019,134.73,134.95,133.98,134.27,"23,95,487"
07-09-2019,134.31,134.67,132.89,133.08,"33,65,227"
07-10-2019,133.72,135.55,133.52,134.17,"25,13,931"
07-11-2019,134.48,135.23,134.01,134.91,"21,33,327"
07-12-2019,135.56,136.51,135.31,136.34,"27,86,276"
07/15/2019,136.48,137.08,135.75,136.89,"23,68,309"
07/16/2019,136.75,137.58,136.61,137.09,"34,74,688"
07/17/2019,137.17,137.35,135.59,136.66,"60,64,265"
07/18/2019,136.11,143.57,135.82,142.92,"1,26,95,390"
07/19/2019,143.24,144.78,142.84,142.97,"72,90,678"
07/22/2019,143.43,145.13,142.99,143.03,"40,93,239"
07/23/2019,143.82,143.96,141.73,143.64,"37,42,204"
07/24/2019,143.39,144.66,142.51,143.3,"29,52,435"
07/25/2019,143.1,143.87,141.95,143.65,"31,02,113"
07/26/2019,144.23,144.62,143.37,144.57,"29,04,494"
07/29/2019,144.33,144.69,143.58,144.12,"20,75,528"
07/30/2019,143.27,143.66,142.53,143.05,"26,32,726"
07/31/2019,142.99,143.45,139.83,141.59,"37,22,907"
08-01-2019,142.22,145.97,141.84,143.58,"63,44,006"
08-02-2019,142.35,146.09,139.06,140.65,"81,01,720"
08-05-2019,138.48,138.59,132.91,134.45,"71,14,871"
08-06-2019,135.66,136.08,133.06,134.42,"50,70,650"
08-07-2019,132.52,133.32,130.3,132.87,"59,31,883"
08-08-2019,132.24,134.12,131.58,133.82,"52,61,444"
08-09-2019,133.03,133.06,129.28,130.03,"52,44,594"
08-12-2019,129.58,129.78,127.21,128.11,"40,83,850"
08/13/2019,127.8,130.45,126.85,129.7,"45,51,170"
08/14/2019,127.91,128.14,125.11,125.37,"51,14,159"
08/15/2019,125.34,126.44,124.41,126.01,"37,38,945"
08/16/2019,127.08,128.56,126.99,127.76,"30,11,993"
08/19/2019,128.83,130.22,128.83,128.99,"31,65,436"
08/20/2019,129.18,129.21,126.86,127.04,"30,18,934"
08/21/2019,128.91,129.84,127.8,128.23,"28,06,774"
08/22/2019,128.65,129.6,127.81,128.3,"26,95,009"
08/23/2019,127.64,128.24,123.05,123.76,"48,18,759"
08/26/2019,125.17,125.41,123.37,124.16,"28,36,837"
08/27/2019,125.32,125.79,124.47,125.29,"47,28,392"
08/28/2019,124.59,126.93,124.21,126.81,"27,20,362"
08/29/2019,128.16,129.61,128.03,128.83,"29,72,842"
08/30/2019,129.5,129.97,128.34,129.45,"29,60,594"
09-03-2019,128.8,128.85,127.35,128.09,"28,28,242"
09-04-2019,129.63,130.31,129.09,130.21,"22,62,081"
09-05-2019,132.1,135.34,131.86,134.65,"50,12,914"
09-06-2019,135.17,135.18,134.16,134.27,"25,77,200"
09-09-2019,134.29,136.61,134.16,136.21,"42,26,944"
09-10-2019,136.59,138.94,136.55,138.55,"49,79,741"
09-11-2019,138.36,138.61,136.31,137.16,"38,69,731"
09-12-2019,137.57,137.58,135.52,137.18,"25,05,432"
09/13/2019,137.85,138.16,136.84,137.23,"22,06,612"
09/16/2019,136.17,137.2,135.89,136.09,"19,28,500"
09/17/2019,136.09,136.09,134.35,135.82,"29,40,494"
09/18/2019,135.68,135.92,134.21,135.84,"19,95,159"
09/19/2019,136.07,138.53,136.06,136.56,"31,82,092"
09/20/2019,136.83,137.38,135.46,135.52,"52,17,881"
09/23/2019,134.86,135.84,134.26,135.7,"18,50,061"
09/24/2019,136.11,136.48,134.74,135.33,"33,11,171"
09/25/2019,135.38,137.19,134.54,136.74,"25,46,205"
09/26/2019,136.75,137.43,135.07,137.11,"23,14,542"
09/27/2019,137.94,138.58,136,136.82,"23,57,082"
09/30/2019,137.29,140,137.29,138.9,"40,04,429"
10-01-2019,139.06,140.74,137.1,137.22,"29,73,714"
10-02-2019,135.81,135.89,134.27,135.34,"33,47,276"
10-03-2019,135.27,135.7,132.94,135.65,"31,61,718"
10-04-2019,135.69,136.65,134.71,136.58,"24,49,483"
10-07-2019,135.88,136.3,134.89,134.95,"24,88,799"
10-08-2019,133.95,134.18,132.05,132.18,"33,44,083"
10-09-2019,133.5,134.04,132.57,133.41,"26,33,472"
10-10-2019,133.5,135.42,133.3,134.8,"26,46,693"
10-11-2019,136.37,138.02,136.22,136.36,"30,18,669"
10/14/2019,135.93,136.04,134.98,135.67,"23,25,609"
10/15/2019,136.15,137.28,135.45,136.59,"30,46,999"
10/16/2019,136.1,136.54,135.05,135.74,"59,15,705"
10/17/2019,128.95,129.9,126.95,128.24,"1,58,30,810"
10/18/2019,128.2,128.46,126.32,128.08,"71,78,379"
10/21/2019,126.66,127.13,125.03,126.64,"63,72,983"
10/22/2019,126.61,128.04,125.71,127.95,"41,95,803"
10/23/2019,127.53,128.53,126.75,128.35,"36,27,345"
10/24/2019,128.78,129.01,127.32,128.06,"26,19,309"
10/25/2019,128.11,129.84,128.09,129.37,"25,79,055"
10/28/2019,129.9,130.5,129.37,129.87,"32,26,132"
10/29/2019,129.35,129.49,127.46,127.82,"41,60,718"
10/30/2019,127.83,129.21,127.23,129.19,"22,52,989"
10/31/2019,129.05,129.19,127.26,127.73,"34,12,119"
11-01-2019,128.47,129.48,128.08,129.45,"30,89,789"
11-04-2019,130.13,131.56,130.12,131.5,"33,35,389"
11-05-2019,131.62,132.54,131.46,131.71,"30,14,961"
11-06-2019,131.81,132.56,131.38,132.56,"44,77,291"
11-07-2019,131.69,132.9,131.41,131.52,"40,73,908"
11-08-2019,131.41,131.44,130.06,131.44,"22,78,602"
11-11-2019,131.05,131.05,128.95,129.4,"25,68,755"
11-12-2019,129.78,130.53,128.97,129.51,"30,46,536"
11/13/2019,129.32,129.5,127.84,128.45,"30,60,924"
11/14/2019,128.12,128.31,127.35,127.99,"42,31,471"
11/15/2019,128.36,129.06,128.02,128.37,"32,62,656"
11/18/2019,128.28,128.45,127.26,128.29,"32,10,872"
11/19/2019,128.83,129.31,128.43,128.49,"29,95,071"
11/20/2019,128.05,128.43,126.8,127.23,"41,40,148"
11/21/2019,127.42,128.15,127.02,127.84,"33,45,343"
11/22/2019,128.17,128.61,127.6,128.32,"32,97,797"
11/25/2019,128.44,129.9,128.33,129.87,"25,90,170"
11/26/2019,130.05,130.05,128.73,129.03,"37,93,337"
11/27/2019,129.28,129.63,127.63,127.77,"32,82,827"
11/29/2019,127.61,128.49,127.07,128.42,"18,25,255"
12-02-2019,128.42,128.47,126.54,126.95,"30,67,831"
12-03-2019,126.08,126.5,124.83,126.2,"37,11,071"
12-04-2019,126.9,127.69,126.04,126.07,"35,30,773"
12-05-2019,127.03,127.27,125.72,126,"35,98,578"
12-06-2019,126.8,127.89,126.75,127.25,"34,37,994"
12-09-2019,127.37,128.56,127.29,127.92,"29,78,801"
12-10-2019,127.92,128.79,127.57,127.91,"34,80,385"
12-11-2019,128.1,128.48,127.68,127.76,"39,53,311"
12-12-2019,127.71,129.58,127.67,129.25,"48,24,186"
12/13/2019,128.71,129.42,128,128.19,"25,30,204"
12/16/2019,128.89,129.38,127.85,128.12,"30,49,325"
12/17/2019,128.26,128.65,127.48,128.2,"29,07,547"
12/18/2019,128.52,128.95,128.14,128.38,"31,02,353"
12/19/2019,128.43,128.68,128.17,128.53,"38,66,717"
12/20/2019,129.65,130.3,128.9,129.51,"71,12,072"
12/23/2019,129.69,130.05,128.95,129.47,"28,03,168"
12/24/2019,129.53,129.54,128.57,128.93,"12,02,087"
12/26/2019,128.93,129.24,128.61,128.86,"21,30,706"
12/27/2019,128.95,129.66,128.82,129.21,"27,52,706"
12/30/2019,129.14,129.23,126.56,126.86,"41,18,937"
12/31/2019,126.59,128.11,126.46,128.03,"37,78,012"
01-02-2020,128.95,129.83,128.73,129.35,"31,48,833"
01-03-2020,127.58,128.81,127.57,128.32,"23,73,676"
01-06-2020,127.44,128.22,127.23,128.09,"24,26,305"
01-07-2020,127.7,128.91,127.42,128.17,"32,75,968"
01-08-2020,128.48,129.77,127.92,129.24,"43,46,140"
01-09-2020,129.65,130.66,129.24,130.61,"37,32,830"
01-10-2020,130.86,131.69,130.2,130.56,"32,55,641"
01/13/2020,129.41,130.51,129.01,130.48,"35,31,572"
01/14/2020,130.17,130.99,129.47,129.73,"36,83,458"
01/15/2020,129.9,131.87,129.63,130.49,"40,45,952"
01/16/2020,131.16,131.99,130.87,131.79,"43,20,911"
01/17/2020,130.42,132.13,130.06,132.11,"56,23,336"
01/21/2020,131.63,133.1,131.43,132.93,"72,44,079"
01/22/2020,136.89,139.25,136.16,137.44,"1,64,70,430"
01/23/2020,137.73,137.93,135.78,136.46,"56,57,790"
01/24/2020,136.96,137.47,134.16,134.26,"55,80,189"
01/27/2020,132.29,133.79,131.91,132.4,"41,66,562"
01/28/2020,133.25,134.17,132.53,133.29,"34,51,557"
01/29/2020,132.93,133.32,131.43,131.52,"30,54,714"
01/30/2020,130.63,130.83,128.92,130.64,"50,57,906"
01/31/2020,136.49,137.59,134.48,137.29,"1,89,94,561"
02-03-2020,137.78,140.68,137.45,139.71,"88,87,502"
02-04-2020,141.15,142.68,140.29,142.42,"56,20,966"
02-05-2020,143.48,150.38,143.42,149.32,"1,43,86,820"
02-06-2020,149.79,151.63,148.45,149.73,"84,00,545"
02-07-2020,147.62,148.57,146.06,146.53,"64,23,429"
02-10-2020,146.11,147.52,144.78,147.51,"52,39,807"
02-11-2020,148.17,148.26,145.88,146.6,"38,35,112"
02-12-2020,146.86,148.62,146.64,148.35,"44,38,007"
02/13/2020,147.45,147.89,146.53,147.39,"38,20,697"
02/14/2020,147.5,147.63,143.05,143.94,"60,99,244"
02/18/2020,143.07,144.59,142.93,144.33,"33,43,514"
02/19/2020,144.75,145.08,143.57,144.1,"27,33,277"
02/20/2020,144.05,144.82,142.81,144.44,"28,80,709"
02/21/2020,144.27,144.27,142.17,143.12,"35,37,258"
02/24/2020,138.99,141.41,138.86,139.86,"54,52,408"
02/25/2020,139.94,140.48,134.93,135.36,"62,11,547"
02/26/2020,136.49,137.6,133.34,133.48,"54,09,537"
02/27/2020,131.09,132.47,127.05,127.14,"84,21,125"
02/28/2020,124.15,125.21,120.69,124.31,"1,30,12,230"
03-02-2020,124.89,128.41,122.21,128.28,"85,31,415"
03-03-2020,128.45,129.99,122.07,123.12,"78,96,068"
03-04-2020,125.68,128.26,123.22,128.2,"49,96,370"
03-05-2020,124.65,126.36,122.69,123.74,"54,46,227"
03-06-2020,121.02,122.58,118.94,122,"81,93,257"
03-09-2020,114.77,116.92,112.02,112.53,"1,07,57,490"
03-10-2020,117.28,119.28,110.57,119.18,"1,14,10,690"
03-11-2020,115.58,117.08,111.17,112.68,"84,51,038"
03-12-2020,104.73,104.88,97.69,98.2,"1,25,12,660"
03/13/2020,103.81,104.27,96.29,103.11,"1,25,02,110"
03/16/2020,93.61,102.59,90.74,94.64,"1,05,67,960"
03/17/2020,96.1,102.58,92.75,101.87,"92,58,338"
03/18/2020,94.95,102.14,94.94,98.91,"87,72,460"
03/19/2020,97.74,99.04,93.83,95.84,"83,96,521"
03/20/2020,96.4,96.46,90.46,91.11,"1,05,46,460"
03/23/2020,90.36,93.36,86.5,90.52,"97,29,393"
03/24/2020,95.51,101.29,94.81,100.75,"79,73,944"
03/25/2020,100.75,107.43,98.22,101.1,"86,54,047"
03/26/2020,102.12,108.08,100.84,107.83,"71,58,052"
03/27/2020,103.71,106.5,102.82,103.19,"64,23,038"
03/30/2020,103.24,108.37,102.98,107.87,"55,64,541"
03/31/2020,106.98,108.71,105.23,105.96,"63,46,676"
04-01-2020,101.59,104.99,99.83,100.43,"61,12,947"
04-02-2020,100.65,105.37,100.43,105.07,"63,28,674"
04-03-2020,104.04,105.13,100.22,101.57,"45,38,750"
04-06-2020,105.4,110.45,105.19,109.67,"69,63,760"
04-07-2020,113.47,114.21,109.72,109.79,"55,95,329"
04-08-2020,111.1,114.58,109.91,113.94,"51,58,641"
04-09-2020,115.08,117.41,114.78,116.05,"55,76,815"
04/13/2020,116.18,116.34,112.75,115.72,"51,19,713"
04/14/2020,117.92,119.57,117.12,118.35,"50,88,660"
04/15/2020,113.78,114.8,111.52,113.37,"56,37,341"
04/16/2020,113.67,114.38,109.29,110.54,"64,57,556"
04/17/2020,113.95,114.99,112.63,114.73,"49,65,992"
04/20/2020,113.81,117.35,112.84,115.01,"81,81,736"
04/21/2020,108.89,111.89,107.04,111.52,"1,43,49,030"
04/22/2020,114.5,114.93,112.28,113.96,"70,87,869"
04/23/2020,114.21,117.51,113.78,115.91,"68,81,615"
04/24/2020,116.92,119.4,115.35,119.13,"49,87,346"
04/27/2020,119.93,121.3,119.84,120.27,"49,23,806"
04/28/2020,122.29,122.45,119.76,120.61,"47,78,144"
04/29/2020,123.1,123.51,121.81,122.92,"52,57,579"
04/30/2020,120.85,121.56,119.61,119.93,"66,35,783"
05-01-2020,117.67,117.93,115.95,116.41,"49,25,535"
05-04-2020,115.4,116.5,114.04,116.22,"40,17,877"
05-05-2020,117.86,118.75,116.98,117.08,"38,99,416"
05-06-2020,117.71,118.49,116.92,117.65,"38,64,589"
05-07-2020,117.47,117.73,115.43,115.79,"44,14,328"
05-08-2020,117.17,117.7,115.63,117.48,"50,03,939"
05-11-2020,116.35,117.91,115.26,117.09,"35,35,276"
05-12-2020,117.49,118.75,114.87,114.87,"47,84,457"
05/13/2020,114.57,114.61,109.7,110.54,"58,82,813"
05/14/2020,109.43,111.84,106.8,111.71,"52,59,373"
05/15/2020,110.73,112.13,110.08,111.74,"47,86,330"
05/18/2020,114.51,116.87,114.38,116.11,"42,07,593"
