Date,Open,High,Low,Close,Volume
06/18/2020,132.35,132.98,131.81,132.7,"4,97,55,479"
06/19/2020,133.9,134.87,132.95,133.75,"11,55,39,258"
06/22/2020,134.23,135.75,133.45,135.69,"6,41,75,599"
06/23/2020,136.3,139.16,135.9,138.22,"8,46,34,139"
06/24/2020,139,139.8,136.05,136.72,"9,05,32,099"
06/25/2020,136.98,137.81,135.61,137.73,"5,93,73,139"
06/26/2020,138.75,139.13,134.4,134.64,"13,00,15,678"
06/29/2020,134.5,134.84,131.5,134.02,"8,44,68,439"
06/30/2020,134.25,138.48,133.75,137.94,"7,53,93,719"
07-01-2020,137.9,144.75,137.7,143.94,"12,72,68,778"
07-02-2020,145.6,147.78,143.56,144.52,"13,18,67,738"
07-06-2020,146.75,152.99,146.5,152.85,"13,76,12,838"
07-07-2020,152.93,153.48,149.5,150.01,"10,51,50,279"
07-08-2020,151.13,154.2,150.62,154.06,"10,07,52,699"
07-09-2020,155.8,159.69,153.7,159.13,"12,77,73,178"
07-10-2020,159.59,160.75,156.79,160,"10,97,19,638"
07/13/2020,162.55,167.21,153.42,155.2,"15,44,08,398"
07/14/2020,154.45,156.37,147.5,154.2,"14,46,38,658"
07/15/2020,154.01,154.92,148.66,150.44,"11,57,77,478"
07/16/2020,148.55,151.6,145.91,150,"12,78,84,918"
07/17/2020,150.45,151.2,147.42,148.1,"9,52,26,379"
07/20/2020,150.01,160.07,149.7,159.84,"15,19,63,518"
07/21/2020,161.62,162.03,155.29,156.91,"12,26,99,298"
07/22/2020,156.25,157.5,153.26,155,"8,20,84,499"
07/23/2020,154.91,154.91,148.5,149.33,"11,31,38,118"
07/24/2020,146.5,151.58,144.4,150.45,"11,26,48,258"
07/27/2020,153.1,154.9,150.79,152.76,"8,34,09,839"
07/28/2020,152.71,153.85,149.79,150.02,"6,25,33,019"
07/29/2020,151.55,151.96,149.84,151.68,"5,94,81,199"
07/30/2020,150.7,154.6,150.25,152.59,"12,25,65,298"
07/31/2020,162.2,162.34,157.55,158.23,"16,16,67,378"
08-03-2020,159.03,159.2,155.2,155.59,"10,14,93,259"
