Date,Open,High,Low,Close,Volume
05/21/2019,57.42,57.64,56.9,57.48,"2,32,03,160"
05/22/2019,57.34,57.93,57.29,57.57,"1,82,96,780"
05/23/2019,57.03,57.3,56.46,57.04,"2,39,86,000"
05/24/2019,57.37,57.49,56.58,56.67,"2,22,46,820"
05/28/2019,56.7,57.58,56.66,56.71,"2,73,03,320"
05/29/2019,56.38,56.46,55.41,55.82,"3,07,64,240"
05/30/2019,55.78,56.16,55.61,55.9,"1,90,37,460"
05/31/2019,55.06,55.48,55.01,55.18,"3,01,64,060"
06-03-2019,53.28,53.28,51.25,51.81,"10,26,11,520"
06-04-2019,52.15,52.8,51.68,52.65,"5,66,69,660"
06-05-2019,52.58,52.68,51.52,52.11,"4,33,68,780"
06-06-2019,52.25,52.37,51.69,52.22,"3,40,64,880"
06-07-2019,52.53,53.55,52.42,53.3,"3,60,47,400"
06-10-2019,53.65,54.63,53.62,54.02,"2,92,84,960"
06-11-2019,54.7,55.1,53.88,53.94,"2,87,41,260"
06-12-2019,53.9,54.05,53.38,53.85,"2,12,25,100"
06/13/2019,54.18,54.71,54.01,54.44,"2,11,60,000"
06/14/2019,54.32,54.63,54.01,54.27,"2,22,32,860"
06/17/2019,54.31,54.96,54.31,54.63,"1,88,32,040"
06/18/2019,55.48,55.82,54.95,55.18,"2,77,33,680"
06/19/2019,55.28,55.35,54.67,55.12,"2,67,84,360"
06/20/2019,56,56.01,55.24,55.57,"2,52,40,220"
06/21/2019,55.46,56.21,55.4,56.09,"3,89,51,820"
06/24/2019,55.98,56.1,55.55,55.78,"2,79,13,920"
06/25/2019,55.63,55.72,54.19,54.32,"3,09,38,260"
06/26/2019,54.33,54.65,53.61,53.99,"3,62,17,380"
06/27/2019,54.2,54.36,53.76,53.8,"2,00,89,540"
06/28/2019,53.82,54.05,53.67,54.05,"3,38,69,000"
07-01-2019,54.9,55.38,54.69,54.9,"2,87,70,080"
07-02-2019,55.11,55.59,54.91,55.56,"1,98,35,100"
07-03-2019,55.87,56.34,55.69,56.08,"1,53,40,220"
